Variance,Skewness,Curtosis,Entropy,Class
0.32924,-4.4552,4.5718,-0.9888,0
3.5912,3.0129,0.72888,0.56421,0
1.5356,9.1772,-2.2718,-0.73535,0
3.9899,-2.7066,2.3946,0.86291,0
-1.5768,10.843,2.5462,-2.9362,0
3.404,8.7261,-2.9915,-0.57242,0
2.6719,3.0646,0.37158,0.58619,0
0.80355,2.8473,4.3439,0.6017,0
5.7867,7.8902,-2.6196,-0.48708,0
0.3292,-4.4552,4.5718,-0.9888,0
0.93584,8.8855,-1.6831,-1.6599,0
1.1432,-3.7413,5.5777,-0.63578,0
-0.24811,-0.17797,4.9068,0.15429,0
4.2969,7.617,-2.3874,-0.96164,0
-0.96511,9.4111,1.7305,-4.8629,0
2.6881,6.0195,-0.46641,-0.69268,0
4.5679,3.1929,-2.1055,0.29653,0
3.4805,9.7008,-3.7541,-3.4379,0
4.1711,8.722,-3.0224,-0.59699,0
-0.2062,9.2207,-3.7044,-6.8103,0
-0.0068919,9.2931,-0.41243,-1.9638,0
2.8561,6.9176,-0.79372,0.48403,0
2.0843,6.6258,0.48382,-2.2134,0
3.9102,6.065,-2.4534,-0.68234,0
1.6349,3.286,2.8753,0.087054,0
5.262,3.9834,-1.5572,1.0103,0
3.1452,5.825,-0.51439,-1.4944,0
2.549,6.1499,-1.1605,-1.2371,0
2.5635,6.7769,-0.61979,0.38576,0
3.1377,-4.1096,4.5701,0.98963,0
-0.78289,11.3603,-0.37644,-7.0495,0
2.888,0.44696,4.5907,-0.24398,0
0.49665,5.527,1.7785,-0.47156,0
1.7939,-1.1174,1.5454,-0.26079,0
2.4235,9.5332,-3.0789,-2.7746,0
1.0009,7.7846,-0.28219,-2.6608,0
4.1373,0.49248,1.093,1.8276,0
0.049175,6.1437,1.7828,-0.72113,0
1.1317,3.9647,3.3979,0.84351,0
2.8033,9.0862,-3.3668,-1.0224,0
5.0185,8.5978,-2.9375,-1.281,0
3.245,6.63,-0.63435,0.86937,0
4.0296,2.6756,0.80685,0.71679,0
0.87603,6.8141,0.84198,-0.17156,0
1.4806,7.6377,-2.7876,-1.0341,0
4.0632,3.584,0.72545,0.39481,0
3.2718,1.7837,2.1161,0.61334,0
2.9543,1.076,0.64577,0.89394,0
4.2027,0.22761,0.96108,0.97282,0
3.5438,1.2395,1.997,2.1547,0
3.106,9.5414,-4.2536,-4.003,0
2.9163,10.8306,-3.3437,-4.122,0
1.518,5.6946,0.094818,-0.026738,0
4.2188,6.8162,-1.2804,0.76076,0
1.7819,6.9176,-1.2744,-1.5759,0
2.108,6.7955,-0.1708,0.4905,0
2.8969,0.70768,2.29,1.8663,0
0.9297,-3.7971,4.6429,-0.2957,0
-1.5075,1.9224,7.1466,0.89136,0
-0.91718,9.9884,1.1804,-5.2263,0
3.4663,1.1112,1.7425,1.3388,0
5.1302,8.6703,-2.8913,-1.5086,0
2.0139,6.1416,0.37929,0.56938,0
2.0911,0.94358,4.5512,1.234,0
4.1736,3.3336,-1.4244,0.60429,0
2.7391,7.4018,0.071684,-2.5302,0
5.0691,0.21313,0.20278,1.2095,0
2.486,-0.99533,5.3404,-0.15475,0
5.0452,3.8964,-1.4304,0.86291,0
3.5499,8.6165,-3.2794,-1.2009,0
1.0235,6.901,-2.0062,-2.7125,0
-1.803,11.8818,2.0458,-5.2728,0
0.11739,6.2761,-1.5495,-2.4746,0
0.5706,-0.0248,1.2421,-0.5621,0
4.0552,-2.4583,2.2806,1.0323,0
-1.6952,1.0657,8.8294,0.94955,0
-1.1193,10.7271,2.0938,-5.6504,0
3.6582,5.6864,-1.7157,-0.23751,0
-0.13144,-1.7775,8.3316,0.35214,0
-1.7559,11.9459,3.0946,-4.8978,0
1.4578,-0.08485,4.1785,0.59136,0
4.8272,3.0687,0.68604,0.80731,0
-1.8584,7.886,-1.6643,-1.8384,0
1.9157,6.0816,0.23705,-2.0116,0
-2.0897,10.8265,2.3603,-3.4198,0
0.83292,7.5404,0.65005,-0.92544,0
5.3063,5.2684,-2.8904,-0.52716,0
6.0919,2.9673,-1.3267,1.4551,0
1.3234,3.2964,0.2362,-0.11984,0
-0.16735,7.6274,1.2061,-3.6241,0
2.4196,6.4665,-0.75688,0.228,0
1.0987,0.6394,5.989,-0.58277,0
1.3562,3.2136,4.3465,0.78662,0
0.5706,-0.0248,1.2421,-0.5621,0
-2.6479,10.1374,-1.331,-5.4707,0
-1.3389,1.552,7.0806,1.031,0
0.46901,-0.63321,7.3848,0.36507,0
-1.3274,9.498,2.4408,-5.2689,0
3.9994,0.90427,1.1693,1.6892,0
2.3952,9.5083,-3.1783,-3.0086,0
2.4287,9.3821,-3.2477,-1.4543,0
2.0597,-0.99326,5.2119,-0.29312,0
0.3798,0.7098,0.7572,-0.4444,0
0.57461,10.1105,-1.6917,-4.3922,0
0.5734,9.1938,-0.9094,-1.872,0
4.1425,-3.6792,3.8281,1.6297,0
3.744,0.79459,0.95851,1.0077,0
3.7731,7.2073,-1.6814,-0.94742,0
1.8114,7.6067,-0.9788,-2.4668,0
2.483,6.6155,-0.79287,-0.90863,0
0.9297,-3.7971,4.6429,-0.2957,0
4.9342,2.4107,-0.17594,1.6245,0
4.4072,-0.070365,2.0416,1.1319,0
5.2756,0.13863,0.12138,1.1435,0
3.4312,6.2637,-1.9513,-0.36165,0
0.3223,-0.89808,8.0883,0.69222,0
-1.3,10.2678,-2.953,-5.8638,0
0.89606,10.5471,-1.4175,-4.0327,0
0.44125,2.9487,4.3225,0.7155,0
3.2422,6.2265,0.12224,-1.4466,0
2.5678,3.5136,0.61406,-0.40691,0
2.5068,1.1588,3.9249,0.12585,0
0.051979,7.0521,-2.0541,-3.1508,0
1.143,0.83391,5.4552,-0.56984,0
2.2928,9.0386,-3.2417,-1.2991,0
2.9719,6.8369,-0.2702,0.71291,0
1.6849,8.7489,-1.2641,-1.3858,0
2.3729,10.4726,-3.0087,-3.2013,0
0.27451,9.2186,-3.2863,-4.8448,0
2.1274,5.1939,-1.7971,-1.1763,0
2.6718,5.6574,0.72974,-1.4892,0
3.7352,9.5911,-3.9032,-3.3487,0
-1.7344,2.0175,7.7618,0.93532,0
4.4549,2.4976,1.0313,0.96894,0
1.0607,2.4542,2.5188,-0.17027,0
2.0421,1.2436,4.2171,0.90429,0
3.5594,1.3078,1.291,1.6556,0
3.9294,1.4112,1.8076,0.89782,0
3.966,3.9213,0.70574,0.33662,0
1.8205,6.7562,0.0099913,0.39481,0
4.0329,0.23175,0.89082,1.1823,0
3.5982,7.1307,-1.3035,0.21248,0
-1.8584,7.886,-1.6643,-1.8384,0
-1.2528,10.2036,2.1787,-5.6038,0
0.88872,5.3449,2.045,-0.19355,0
-0.21661,8.0329,1.8848,-3.8853,0
2.7206,9.0821,-3.3111,-0.96811,0
3.2051,8.6889,-2.9033,-0.7819,0
3.3848,3.2674,0.90967,0.25128,0
2.805,0.57732,1.3424,1.2133,0
3.8999,1.734,1.6011,0.96765,0
3.4985,3.1639,0.22677,-0.1651,0
-1.5055,0.070346,6.8681,-0.50648,0
3.2303,7.8384,-3.5348,-1.2151,0
-1.9922,11.6542,2.6542,-5.2107,0
2.8523,9.0096,-3.761,-3.3371,0
1.5099,0.039307,6.2332,-0.30346,0
2.3718,7.4908,0.015989,-1.7414,0
0.86736,5.5643,1.6765,-0.16769,0
-2.2623,12.1177,0.28846,-7.7581,0
1.2616,4.4303,-1.3335,-1.7517,0
2.6799,3.1349,0.34073,0.58489,0
4.3937,0.35798,2.0416,1.2004,0
2.9695,5.6222,0.27561,-1.1556,0
1.9647,6.9383,0.57722,0.66377,0
0.58982,7.4266,1.2353,-2.9595,0
0.14783,7.946,1.0742,-3.3409,0
1.941,0.46351,4.6472,1.0879,0
4.0047,0.45937,1.3621,1.6181,0
3.4769,-0.15314,2.53,2.4495,0
1.9818,9.2621,-3.521,-1.872,0
-1.5222,10.8409,2.7827,-4.0974,0
3.4246,-0.14693,0.80342,0.29136,0
5.1776,8.2316,-3.2511,-1.5694,0
2.229,9.6325,-3.1123,-2.7164,0
1.2138,8.7986,-2.1672,-0.74182,0
0.3798,0.7098,0.7572,-0.4444,0
0.5415,6.0319,1.6825,-0.46122,0
0.86816,10.2429,-1.4912,-4.0082,0
3.6702,2.9942,0.85141,0.30688,0
2.4527,2.9653,0.20021,-0.056479,0
3.5761,9.7753,-3.9795,-3.4638,0
1.602,6.1251,0.52924,0.47886,0
2.6682,10.216,-3.4414,-4.0069,0
0.64215,3.1287,4.2933,0.64696,0
0.96574,8.393,-1.361,-1.4659,0
4.9362,7.6046,-2.3429,-0.85302,0
-2.6989,12.1984,0.67661,-8.5482,0
1.1472,3.5985,1.9387,-0.43406,0
0.1848,6.5079,2.0133,-0.87242,0
0.87256,9.2931,-0.7843,-2.1978,0
0.39559,6.8866,1.0588,-0.67587,0
3.8384,6.1851,-2.0439,-0.033204,0
2.5817,9.7546,-3.1749,-2.9957,0
0.0071249,8.3661,0.50781,-3.8155,0
4.7432,2.1086,0.1368,1.6543,0
3.6575,7.2797,-2.2692,-1.144,0
1.1315,7.9212,1.093,-2.8444,0
2.8237,2.8597,0.19678,0.57196,0
1.9321,6.0423,0.26019,-2.053,0
3.0632,-3.3315,5.1305,0.8267,0
-1.8411,10.8306,2.769,-3.0901,0
-0.12624,10.3216,-3.7121,-6.1185,0
-0.048008,-1.6037,8.4756,0.75558,0
0.5706,-0.0248,1.2421,-0.5621,0
3.8644,3.7061,0.70403,0.35214,0
1.2999,2.5762,2.0107,-0.18967,0
2.565,8.633,-2.9941,-1.3082,0
2.093,8.3061,0.022844,-3.2724,0
3.577,2.4004,1.8908,0.73231,0
3.9433,2.5017,1.5215,0.903,0
2.6648,10.754,-3.3994,-4.1685,0
5.9374,6.1664,-2.5905,-0.36553,0
2.0153,1.8479,3.1375,0.42843,0
-2.3983,12.606,2.9464,-5.7888,0
1.762,4.3682,2.1384,0.75429,0
3.1896,5.7526,-0.18537,-0.30087,0
0.52855,0.96427,4.0243,-1.0483,0
2.1319,-2.0403,2.5574,-0.061652,0
0.33111,4.5731,2.057,-0.18967,0
2.5328,7.528,-0.41929,-2.6478,0
4.8278,7.7598,-2.4491,-1.2216,0
4.2475,1.4816,-0.48355,0.95343,0
2.8232,10.8513,-3.1466,-3.9784,0
-1.4217,11.6542,-0.057699,-7.1025,0
3.534,9.3614,-3.6316,-1.2461,0
4.0405,0.51524,1.0279,1.106,0
2.0165,-0.25246,5.1707,1.0763,0
-2.4604,12.7302,0.91738,-7.6418,0
1.5701,7.9129,0.29018,-2.1953,0
2.6415,7.586,-0.28562,-1.6677,0
4.3435,3.3295,0.83598,0.64955,0
0.32444,10.067,-1.1982,-4.1284,0
-1.9667,11.8052,-0.40472,-7.8719,0
4.0552,0.40143,1.4563,0.65343,0
1.4276,8.3847,-2.0995,-1.9677,0
0.93611,8.6413,-1.6351,-1.3043,0
1.105,7.4432,0.41099,-3.0332,0
2.7831,10.9796,-3.557,-4.4039,0
1.0652,8.3682,-1.4004,-1.6509,0
-1.4275,11.8797,0.41613,-6.9978,0
5.086,3.2798,-1.2701,1.1189,0
-0.2361,9.3221,2.1307,-4.3793,0
-1.1391,1.8127,6.9144,0.70127,0
4.9249,0.68906,0.77344,1.2095,0
2.5089,6.841,-0.029423,0.44912,0
3.946,6.8514,-1.5443,-0.5582,0
-0.278,8.1881,-3.1338,-2.5276,0
0.56953,7.6294,1.5754,-3.2233,0
4.6562,7.6398,-2.4243,-1.2384,0
1.8384,6.063,0.54723,0.51248,0
4.1665,-0.4449,0.23448,0.27843,0
3.0333,-2.5928,2.3183,0.303,0
2.9233,6.0464,-0.11168,-0.58665,0
-0.38388,-1.0471,8.0514,0.49567,0
2.6562,10.7044,-3.3085,-4.0767,0
1.8373,6.1292,0.84027,0.55257,0
0.5706,-0.024841,1.2421,-0.56208,0
4.3634,0.46351,1.4281,2.0202,0
0.51947,-3.2633,3.0895,-0.98492,0
2.3164,-2.628,3.1529,-0.08622,0
1.3754,8.8793,-1.9136,-0.53751,0
0.25035,9.3262,-3.6873,-6.2543,0
2.4673,1.3926,1.7125,0.41421,0
0.77805,6.6424,-1.1425,-1.0573,0
3.4465,2.9508,1.0271,0.5461,0
0.76163,5.8209,1.1959,-0.64613,0
-0.53966,7.3273,0.46583,-1.4543,0
5.8519,5.3905,-2.4037,-0.061652,0
0.5706,-0.0248,1.2421,-0.5621,0
1.5478,9.1814,-1.6326,-1.7375,0
0.49571,10.2243,-1.097,-4.0159,0
1.645,7.8612,-0.87598,-3.5569,0
3.6077,6.8576,-1.1622,0.28231,0
3.7522,-3.6978,3.9943,1.3051,0
3.7022,6.9942,-1.8511,-0.12889,0
2.4012,1.6223,3.0312,0.71679,0
2.5559,3.3605,2.0321,0.26809,0
3.4916,8.5709,-3.0326,-0.59182,0
2.9856,7.2673,-0.409,-2.2431,0
4.0932,5.4132,-1.8219,0.23576,0
5.2012,0.32694,0.17965,1.1797,0
-0.45062,-1.3678,7.0858,-0.40303,0
0.74841,7.2756,1.1504,-0.5388,0
-2.6479,10.1374,-1.331,-5.4707,0
1.0182,9.109,-0.62064,-1.7129,0
3.5358,6.7086,-0.81857,0.47886,0
-0.7056,8.7241,2.2215,-4.5965,0
0.92703,9.4318,-0.66263,-1.6728,0
0.66191,9.6594,-0.28819,-1.6638,0
4.7926,1.7071,-0.051701,1.4926,0
0.75736,3.0294,2.9164,-0.068117,0
-0.023579,7.1742,0.78457,-0.75734,0
0.88298,0.66009,6.0096,-0.43277,0
2.2546,8.0992,-0.24877,-3.2698,0
0.38478,6.5989,-0.3336,-0.56466,0
4.7114,2.0755,-0.2702,1.2379,0
2.6606,3.1681,1.9619,0.18662,0
0.01727,8.693,1.3989,-3.9668,0
-4.5046,-5.8126,10.8867,-0.52846,0
-3.4605,2.6901,0.16165,-1.0224,0
-2.1059,1.1815,-0.53324,-0.82716,0
-3.8953,4.0392,-0.3019,-2.1836,0
-4.7462,3.1205,1.075,-1.2966,0
-4.2249,6.2699,0.15822,-5.5457,0
-4.1409,3.4619,-0.47841,-3.8879,0
-2.5346,-0.77392,3.3602,0.00171,0
-0.40951,-0.15521,0.060545,-0.088807,0
-0.83121,0.039307,0.05369,-0.23105,0
1.7875,4.78,-5.1362,-3.2362,0
-0.86339,1.9348,-2.3729,-1.0897,0
-0.28696,3.1784,-3.5767,-3.1896,0
-2.4554,-9.0407,8.862,-0.86983,0
-0.11716,0.60422,-0.38587,-0.059065,0
-2.5526,-7.3625,6.9255,-0.66811,0
-2.5084,-0.22763,1.488,1.2069,0
-4.8392,6.6755,-0.24278,-6.5775,0
0.4283,-0.94981,-1.0731,0.3211,0
-5.9034,6.5679,0.67661,-6.6797,0
1.0637,3.6957,-4.1594,-1.9379,0
-1.0744,-6.3113,5.355,0.80472,0
1.208,4.0744,-4.7635,-2.6129,0
-1.979,3.2301,-1.3575,-2.5819,0
-0.77461,-1.8768,2.4023,1.1319,0
-2.2677,3.2964,-2.2563,-2.4642,0
-2.2173,1.4671,-0.72689,-1.1724,0
-0.62684,-6.301,4.7843,1.106,0
-2.9883,0.31245,0.45041,0.068951,0
-0.49081,2.8452,-3.6436,-3.1004,0
-2.0529,3.8385,-0.79544,-1.2138,0
0.11806,0.39108,-0.98223,0.42843,0
-2.2183,-1.254,2.9986,0.36378,0
-1.7279,-6.841,8.9494,0.68058,0
0.22432,-0.52147,-0.40386,1.2017,0
-2.659,-1.6058,1.3647,0.16464,0
-2.5701,-6.8452,8.9999,2.1353,0
-5.525,6.3258,0.89768,-6.6241,0
-0.82053,0.65181,-0.48869,-0.52716,0
0.16358,-3.3584,1.3749,1.3569,0
1.4501,3.6067,-4.0557,-1.5966,0
1.164,3.913,-4.5544,-3.8672,0
-2.0042,-9.3676,9.3333,-0.10303,0
-0.40804,0.54214,-0.52725,0.6586,0
-4.1244,3.7909,-0.6532,-4.1802,0
-3.8826,4.898,-0.92311,-5.0801,0
-2.7028,1.6327,0.83598,-0.091393,0
-2.1652,3.0211,-2.4132,-2.4241,0
-5.2943,-5.1463,10.3332,-1.1181,0
-1.5078,-7.3191,7.8981,1.2289,0
-1.1667,-1.4237,2.9241,0.66119,0
-3.5637,-8.3827,12.393,-1.2823,0
0.74067,1.7299,-3.1963,-0.1457,0
-2.7723,3.2777,-0.9351,-3.1457,0
1.296,4.2855,-4.8457,-2.9013,0
-4.3667,6.0692,0.57208,-5.4668,0
-2.799,1.9679,-0.42357,-2.1125,0
-2.0285,3.8468,-0.63435,-1.175,0
-0.10234,1.8189,-2.2169,-0.56725,0
-4.9447,3.3005,1.063,-1.444,0
-2.8833,1.7713,0.68946,-0.4638,0
-2.5919,-1.0553,3.8949,0.77757,0
-5.3012,7.3915,0.029699,-7.3987,0
-0.89409,3.1991,-1.8219,-2.9452,0
-0.46651,2.3383,-2.9812,-1.0431,0
-3.3553,0.35591,2.6473,-0.37846,0
-1.2786,-2.4087,4.5735,0.47627,0
-0.7351,1.7361,-1.4938,-1.1582,0
-1.2667,2.8183,-2.426,-1.8862,0
-1.8076,-8.8131,8.7086,-0.21682,0
-0.62043,0.5587,-0.38587,-0.66423,0
-3.6085,3.3253,-0.51954,-3.5737,0
-5.0477,-5.8023,11.244,-0.3901,0
-1.4446,2.1438,-0.47241,-1.6677,0
-0.9854,-6.661,5.8245,0.5461,0
-4.3876,-7.7267,11.9655,-1.4543,0
-1.7479,-5.823,5.8699,1.212,0
-0.87834,3.257,-3.6778,-3.2944,0
-2.0046,-0.49457,1.333,1.6543,0
-1.4375,-1.8624,4.026,0.55127,0
0.75108,1.9161,-3.1098,-0.20518,0
-2.1668,1.5933,0.045122,-1.678,0
-4.1958,-8.1819,12.1291,-1.6017,0
-0.36025,-4.449,2.1067,0.94308,0
-4.1429,2.7749,0.68261,-0.71984,0
-4.3967,4.9601,-0.64892,-5.4719,0
-1.3414,-2.0776,2.8093,0.60688,0
0.64376,3.764,-4.4738,-4.0483,0
-4.1479,7.1225,-0.083404,-6.4172,0
-0.0012852,0.13863,-0.19651,0.0081754,0
0.75896,0.29176,-1.6506,0.83834,0
-1.0116,-0.19038,-0.90597,0.003003,0
-3.5713,-12.4922,14.8881,-0.47027,0
-1.8629,-0.84841,2.5377,0.097399,0
-3.0866,-6.6362,10.5405,-0.89182,0
-2.0891,-0.48422,1.704,1.7435,0
0.40614,1.3492,-1.4501,-0.55949,0
-2.1234,1.1815,-0.55552,-0.81165,0
-5.3857,9.1214,-0.41929,-5.9181,0
1.0552,1.1857,-2.6411,0.11033,0
-3.9297,-6.0816,10.0958,-1.0147,0
-2.456,-0.24418,1.4041,-0.45863,0
-0.071503,3.7412,-4.5415,-4.2526,0
-1.9551,-6.9756,5.5383,-0.12889,0
-2.902,-7.6563,11.8318,-0.84268,0
0.6005,1.9327,-3.2888,-0.32415,0
-0.75793,2.5349,-3.0464,-1.2629,0
-0.014902,-1.0243,-0.94024,0.64955,0
-1.3946,2.3134,-0.44499,-1.4905,0
-0.55355,-7.9233,6.7156,0.74394,0
-3.2238,2.7935,0.32274,-0.86078,0
0.062525,2.9301,-3.5467,-2.6737,0
